Creditability;Account_Balance;Duration_of_Credit_monthly;Payment_Status_of_Previous_Credit;Purpose;Credit_Amount;Value_Savings_Stocks;Length_of_current_employment;Instalment_per_cent;Sex_Marital_Status;Guarantors;Duration_in_Current_address;Most_valuable_available_asset;Age_years;Concurrent_Credits;Type_of_apartment;No_of_Credits_at_this_Bank;Occupation;No_of_dependents;Telephone;Foreign_Worker;Relative_Credit_Amount;Credit_per_month;Age_at_end_of_credit;Credit_per_dependent;Instalment_to_income_ratio;Stability_Index;Has_Guarantor;Has_Telephone;Is_Foreign_Worker;Credit_to_age_ratio
1;1;24;1.0;0.0;2325;2;4;2;2.0;0.0;3;3;32;1;1.0;1;2.0;1;0.0;0.0;1162.5;93.0;34;1162.5;1.0;7;1;0;0;70.45454545454545
1;2;6;4.0;7.0;932;5;4;1;1.0;0.0;3;2;39;3;1.0;2;1.0;1;0.0;0.0;310.6666666666667;133.14285714285714;39;466.0;0.3333333333333333;7;1;0;0;23.3
1;3;24;4.0;3.0;3148;5;3;3;2.0;0.0;2;3;31;3;1.0;2;2.0;1;1.0;0.0;787.0;125.92;33;1574.0;0.75;5;1;1;0;98.375
1;4;36;2.0;3.0;3835;5;5;2;1.0;0.0;4;1;45;3;1.0;1;1.0;1;1.0;0.0;767.0;103.64864864864865;48;1917.5;0.4;9;1;1;0;83.3695652173913
1;4;9;2.0;6.0;3832;5;5;1;2.0;0.0;4;1;64;3;1.0;1;1.0;1;0.0;0.0;766.4;383.2;64;1916.0;0.2;9;1;0;0;58.95384615384615
1;2;24;2.0;3.0;5084;5;5;2;1.0;0.0;4;3;42;3;1.0;1;2.0;1;1.0;0.0;1694.6666666666667;203.36;44;2542.0;0.6666666666666666;9;1;1;0;118.23255813953489
1;4;9;4.0;2.0;2406;1;1;2;2.0;0.0;3;3;31;3;1.0;1;3.0;1;0.0;0.0;481.2;240.6;31;1203.0;0.4;4;1;0;0;75.1875
1;4;36;2.0;3.0;2394;5;3;4;1.0;0.0;4;3;25;3;1.0;1;2.0;1;0.0;0.0;478.8;64.70270270270271;28;1197.0;0.8;7;1;0;0;92.07692307692308
1;4;21;2.0;1.0;2476;5;5;4;2.0;0.0;4;1;46;3;1.0;1;3.0;1;1.0;0.0;495.2;112.54545454545455;47;1238.0;0.8;9;1;1;0;52.680851063829785
1;1;24;2.0;1.0;2964;5;5;4;2.0;0.0;4;4;49;1;2.0;1;2.0;2;1.0;0.0;1482.0;118.56;51;988.0;2.0;9;1;1;0;59.28
1;1;12;2.0;2.0;1262;5;5;2;0.0;0.0;4;2;49;3;1.0;1;1.0;1;1.0;0.0;631.0;97.07692307692308;50;631.0;1.0;9;1;1;0;25.24
1;4;12;2.0;8.0;1542;1;4;2;2.0;0.0;4;3;36;3;1.0;1;2.0;1;1.0;0.0;308.4;118.61538461538461;37;771.0;0.4;8;1;1;0;41.67567567567568
1;2;24;4.0;3.0;1743;1;5;4;2.0;0.0;2;2;48;3;1.0;2;1.0;1;0.0;0.0;581.0;69.72;50;871.5;1.3333333333333333;7;1;0;0;35.57142857142857
1;3;12;1.0;3.0;409;4;3;3;1.0;0.0;3;1;42;3;0.0;2;2.0;1;0.0;0.0;102.25;31.46153846153846;43;204.5;0.75;6;1;0;0;9.511627906976743
1;4;12;2.0;3.0;2171;1;2;2;1.0;0.0;2;3;29;1;1.0;1;2.0;1;0.0;0.0;434.2;167.0;30;1085.5;0.4;4;1;0;0;72.36666666666666
1;4;48;4.0;1.0;8858;5;4;2;2.0;0.0;1;4;35;3;2.0;2;2.0;1;1.0;0.0;1771.6;180.77551020408163;39;4429.0;0.4;5;1;1;0;246.05555555555554
1;2;24;2.0;0.0;3512;2;4;2;2.0;0.0;3;3;38;1;1.0;2;2.0;1;1.0;0.0;1170.6666666666667;140.48;40;1756.0;0.6666666666666666;7;1;1;0;90.05128205128206
1;2;12;2.0;3.0;1158;3;3;3;0.0;0.0;1;3;26;3;1.0;1;2.0;1;1.0;0.0;386.0;89.07692307692308;27;579.0;1.0;4;1;1;0;42.888888888888886
1;4;24;4.0;3.0;2684;1;3;4;2.0;0.0;2;1;35;3;1.0;2;1.0;1;0.0;0.0;536.8;107.36;37;1342.0;0.8;5;1;0;0;74.55555555555556
1;1;12;2.0;3.0;1498;1;3;4;1.0;0.0;1;3;23;1;1.0;1;2.0;1;0.0;0.0;749.0;115.23076923076923;24;749.0;2.0;4;1;0;0;62.416666666666664
1;4;30;4.0;3.0;5954;1;4;3;2.0;1.0;2;3;38;3;1.0;1;2.0;1;0.0;0.0;1190.8;192.06451612903226;40;2977.0;0.6;6;0;0;0;152.66666666666666
0;2;48;1.0;8.0;6416;1;5;4;1.0;0.0;3;4;59;3;0.0;1;2.0;1;0.0;0.0;2138.6666666666665;130.9387755102041;63;3208.0;1.3333333333333333;8;1;0;0;106.93333333333334
1;2;12;4.0;2.0;3617;1;5;1;2.0;0.0;4;3;28;3;0.0;3;2.0;1;1.0;0.0;1205.6666666666667;278.2307692307692;29;1808.5;0.3333333333333333;9;1;1;0;124.72413793103448
1;4;12;4.0;3.0;1291;1;3;4;1.0;0.0;2;2;35;3;1.0;2;2.0;1;0.0;0.0;258.2;99.3076923076923;36;645.5;0.8;5;1;0;0;35.861111111111114
1;3;24;4.0;8.0;1275;4;3;2;0.0;0.0;4;1;36;3;1.0;2;2.0;1;1.0;0.0;318.75;51.0;38;637.5;0.5;7;1;1;0;34.45945945945946
1;4;24;2.0;2.0;3972;1;4;2;1.0;0.0;4;2;25;3;0.0;1;2.0;1;1.0;0.0;794.4;158.88;27;1986.0;0.4;8;1;1;0;152.76923076923077
1;4;15;4.0;2.0;3343;1;3;4;2.0;0.0;2;4;28;3;2.0;1;2.0;1;1.0;0.0;668.6;208.9375;29;1671.5;0.8;5;1;1;0;115.27586206896552
1;3;15;2.0;6.0;392;1;2;4;1.0;0.0;4;2;23;3;0.0;1;2.0;1;1.0;0.0;98.0;24.5;24;196.0;1.0;6;1;1;0;16.333333333333332
1;4;9;4.0;0.0;2134;1;3;4;2.0;0.0;4;3;48;3;1.0;3;2.0;1;1.0;0.0;426.8;213.4;48;1067.0;0.8;7;1;1;0;43.55102040816327
1;4;30;4.0;3.0;5771;1;4;4;1.0;0.0;2;3;25;3;1.0;2;2.0;1;0.0;0.0;1154.2;186.16129032258064;27;2885.5;0.8;6;1;0;0;221.96153846153845
1;4;24;4.0;8.0;4526;1;3;3;2.0;0.0;2;1;74;3;1.0;1;3.0;1;1.0;0.0;905.2;181.04;76;2263.0;0.6;5;1;1;0;60.346666666666664
1;4;15;4.0;2.0;2788;1;4;2;1.0;1.0;3;3;24;1;1.0;2;2.0;1;0.0;0.0;557.6;174.25;25;1394.0;0.4;7;0;0;0;111.52
1;4;6;4.0;3.0;1382;1;3;1;1.0;0.0;1;3;28;3;1.0;2;2.0;1;1.0;0.0;276.4;197.42857142857142;28;691.0;0.2;4;1;1;0;47.6551724137931
1;3;36;2.0;3.0;5848;1;3;4;2.0;0.0;1;3;24;3;1.0;1;2.0;1;0.0;0.0;1462.0;158.05405405405406;27;2924.0;1.0;4;1;0;0;233.92
0;1;12;2.0;0.0;1228;1;3;4;1.0;0.0;2;1;24;3;1.0;1;1.0;1;0.0;0.0;614.0;94.46153846153847;25;614.0;2.0;5;1;0;0;49.12
1;3;12;2.0;3.0;1297;1;3;3;3.0;0.0;4;1;23;3;0.0;1;2.0;1;0.0;0.0;324.25;99.76923076923077;24;648.5;0.75;7;1;0;0;54.041666666666664
1;4;24;2.0;3.0;1552;1;4;3;2.0;0.0;1;3;32;1;1.0;1;2.0;2;0.0;0.0;310.4;62.08;34;517.3333333333334;0.6;5;1;0;0;47.03030303030303
1;4;12;2.0;3.0;1963;1;4;4;2.0;0.0;2;3;31;3;0.0;2;3.0;2;1.0;0.0;392.6;151.0;32;654.3333333333334;0.8;6;1;1;0;61.34375
1;4;24;2.0;3.0;3235;3;5;3;0.0;0.0;2;3;36;3;1.0;1;3.0;1;1.0;0.0;647.0;129.4;38;1617.5;0.6;7;1;1;0;87.43243243243244
1;4;24;4.0;8.0;4139;2;3;3;2.0;0.0;3;2;27;3;1.0;2;1.0;1;1.0;0.0;827.8;165.56;29;2069.5;0.6;6;1;1;0;147.82142857142858
1;2;12;4.0;1.0;1804;2;2;3;2.0;0.0;4;2;44;3;1.0;1;2.0;1;0.0;0.0;601.3333333333334;138.76923076923077;45;902.0;1.0;6;1;0;0;40.08888888888889
1;4;18;2.0;8.0;1950;1;4;4;2.0;0.0;1;3;34;2;1.0;2;2.0;1;1.0;0.0;390.0;102.63157894736842;35;975.0;0.8;5;1;1;0;55.714285714285715
1;4;48;3.0;3.0;12749;3;4;4;2.0;0.0;1;3;37;3;1.0;1;3.0;1;1.0;0.0;2549.8;260.18367346938777;41;6374.5;0.8;5;1;1;0;335.5
1;4;9;2.0;4.0;1236;1;2;1;1.0;0.0;4;1;23;3;0.0;1;2.0;1;1.0;0.0;247.2;123.6;23;618.0;0.2;6;1;1;0;51.5
1;4;18;4.0;0.0;1055;1;2;4;1.0;0.0;1;2;30;3;1.0;2;2.0;1;0.0;0.0;211.0;55.526315789473685;31;527.5;0.8;3;1;0;0;34.03225806451613
1;1;30;0.0;8.0;8072;5;2;2;2.0;0.0;3;3;25;1;1.0;3;2.0;1;0.0;0.0;4036.0;260.38709677419354;27;4036.0;1.0;5;1;0;0;310.46153846153845
1;4;30;4.0;3.0;2831;1;3;4;1.0;0.0;2;3;33;3;1.0;1;2.0;1;1.0;0.0;566.2;91.3225806451613;35;1415.5;0.8;5;1;1;0;83.26470588235294
1;4;9;2.0;8.0;1449;1;4;3;1.0;0.0;2;3;27;3;1.0;2;2.0;1;0.0;0.0;289.8;144.9;27;724.5;0.6;6;1;0;0;51.75
1;4;36;2.0;8.0;5742;2;4;2;2.0;0.0;2;3;31;3;1.0;2;2.0;1;1.0;0.0;1148.4;155.1891891891892;34;2871.0;0.4;6;1;1;0;179.4375
1;4;12;2.0;0.0;2390;5;5;4;2.0;0.0;3;3;50;3;1.0;1;2.0;1;1.0;0.0;478.0;183.84615384615384;51;1195.0;0.8;8;1;1;0;46.86274509803921
1;4;24;2.0;3.0;3430;3;5;3;2.0;0.0;2;3;31;3;1.0;1;2.0;2;1.0;0.0;686.0;137.2;33;1143.3333333333333;0.6;7;1;1;0;107.1875
1;2;36;2.0;6.0;2273;1;4;3;2.0;0.0;1;3;32;3;1.0;2;2.0;2;0.0;0.0;757.6666666666666;61.432432432432435;35;757.6666666666666;1.0;5;1;0;0;68.87878787878788
1;3;21;2.0;0.0;2923;2;3;1;1.0;0.0;1;3;28;1;1.0;1;3.0;1;1.0;0.0;730.75;132.86363636363637;29;1461.5;0.25;4;1;1;0;100.79310344827586
1;4;24;2.0;3.0;1901;2;3;4;2.0;0.0;4;3;29;3;0.0;1;3.0;1;1.0;0.0;380.2;76.04;31;950.5;0.8;7;1;1;0;63.36666666666667
1;2;36;2.0;6.0;3711;5;3;2;3.0;0.0;2;3;27;3;1.0;1;2.0;1;0.0;0.0;1237.0;100.29729729729729;30;1855.5;0.6666666666666666;5;1;0;0;132.53571428571428
1;2;48;2.0;0.0;8487;5;4;1;1.0;0.0;2;3;24;3;1.0;1;2.0;1;0.0;0.0;2829.0;173.20408163265307;28;4243.5;0.3333333333333333;6;1;0;0;339.48
1;4;24;2.0;0.0;2255;5;2;4;2.0;0.0;1;2;54;3;1.0;1;2.0;1;0.0;0.0;451.0;90.2;56;1127.5;0.8;3;1;0;0;41.0
1;4;12;2.0;3.0;1262;1;3;3;2.0;0.0;2;3;25;3;1.0;1;2.0;1;0.0;0.0;252.4;97.07692307692308;26;631.0;0.6;5;1;0;0;48.53846153846154
1;4;33;4.0;1.0;7253;1;4;3;2.0;0.0;2;3;35;3;1.0;2;3.0;1;1.0;0.0;1450.6;213.3235294117647;37;3626.5;0.6;6;1;1;0;201.47222222222223
1;4;6;4.0;0.0;6761;1;4;1;2.0;0.0;3;4;45;3;1.0;2;3.0;2;1.0;0.0;1352.2;965.8571428571429;45;2253.6666666666665;0.2;7;1;1;0;146.97826086956522
1;4;18;4.0;2.0;1817;1;3;4;1.0;0.0;2;4;28;3;1.0;2;2.0;1;0.0;0.0;363.4;95.63157894736842;29;908.5;0.8;5;1;0;0;62.6551724137931
1;4;12;2.0;3.0;2141;2;4;3;2.0;0.0;1;4;35;3;1.0;1;2.0;1;0.0;0.0;428.2;164.69230769230768;36;1070.5;0.6;5;1;0;0;59.47222222222222
1;4;48;1.0;8.0;3609;1;3;1;1.0;0.0;1;1;27;2;1.0;1;2.0;1;0.0;0.0;721.8;73.65306122448979;31;1804.5;0.2;4;1;0;0;128.89285714285714
1;4;30;2.0;3.0;2333;3;5;4;2.0;0.0;2;3;30;1;1.0;1;3.0;1;0.0;0.0;466.6;75.25806451612904;32;1166.5;0.8;7;1;0;0;75.25806451612904
1;4;28;1.0;1.0;7824;5;2;3;2.0;2.0;4;1;40;1;0.0;2;2.0;2;1.0;0.0;1564.8;269.7931034482759;42;2608.0;0.6;6;1;1;0;190.82926829268294
1;3;18;1.0;3.0;1445;5;4;4;2.0;0.0;4;3;49;1;1.0;1;1.0;1;0.0;0.0;361.25;76.05263157894737;50;722.5;1.0;8;1;0;0;28.9
1;1;24;2.0;2.0;7721;5;2;1;1.0;0.0;2;2;30;3;1.0;1;2.0;1;1.0;1.0;3860.5;308.84;32;3860.5;0.5;4;1;1;0;249.06451612903226
1;1;21;2.0;0.0;3763;5;4;2;2.0;1.0;2;1;24;3;1.0;1;1.0;1;0.0;1.0;1881.5;171.04545454545453;25;1881.5;1.0;6;0;0;0;150.52
1;2;18;2.0;8.0;4439;1;5;1;2.0;1.0;1;1;33;1;1.0;1;3.0;1;1.0;0.0;1479.6666666666667;233.6315789473684;34;2219.5;0.3333333333333333;6;0;1;0;130.55882352941177
1;1;12;2.0;3.0;1107;1;3;2;2.0;0.0;2;1;20;3;0.0;1;3.0;2;1.0;0.0;553.5;85.15384615384616;21;369.0;1.0;5;1;1;0;52.714285714285715
1;2;15;2.0;3.0;1444;5;2;4;2.0;0.0;1;2;23;3;1.0;1;2.0;1;0.0;0.0;481.3333333333333;90.25;24;722.0;1.3333333333333333;3;1;0;0;60.166666666666664
1;2;48;1.0;0.0;12169;5;1;4;2.0;1.0;4;4;36;3;2.0;1;3.0;1;1.0;0.0;4056.3333333333335;248.3469387755102;40;6084.5;1.3333333333333333;5;0;1;0;328.8918918918919
1;4;9;2.0;3.0;2753;2;5;3;2.0;1.0;4;3;35;3;1.0;1;2.0;1;1.0;0.0;550.6;275.3;35;1376.5;0.6;9;0;1;0;76.47222222222223
1;3;4;2.0;0.0;1494;5;2;1;2.0;0.0;2;1;29;3;1.0;1;1.0;2;0.0;1.0;373.5;298.8;29;498.0;0.25;4;1;0;0;49.8
1;1;24;1.0;2.0;2828;3;3;4;2.0;0.0;4;1;22;2;1.0;1;2.0;1;1.0;0.0;1414.0;113.12;24;1414.0;2.0;7;1;1;0;122.95652173913044
1;1;24;1.0;2.0;2483;3;3;4;2.0;0.0;4;1;22;2;1.0;1;2.0;1;1.0;0.0;1241.5;99.32;24;1241.5;2.0;7;1;1;0;107.95652173913044
1;3;6;4.0;0.0;1299;1;3;1;2.0;0.0;1;1;74;3;1.0;3;0.0;2;0.0;1.0;324.75;185.57142857142858;74;433.0;0.25;4;1;0;0;17.32
1;2;9;2.0;0.0;1549;5;2;4;2.0;0.0;2;1;35;3;1.0;1;0.0;1;0.0;0.0;516.3333333333334;154.9;35;774.5;1.3333333333333333;4;1;0;0;43.02777777777778
1;3;10;2.0;0.0;3949;1;2;1;2.0;2.0;1;2;37;3;1.0;1;1.0;2;0.0;0.0;987.25;359.0;37;1316.3333333333333;0.25;3;1;0;0;103.92105263157895
1;4;10;2.0;1.0;2901;5;2;1;1.0;0.0;4;1;31;3;0.0;1;2.0;1;0.0;0.0;580.2;263.72727272727275;31;1450.5;0.2;6;1;0;0;90.65625
1;3;6;2.0;0.0;709;4;2;2;3.0;0.0;2;1;27;3;1.0;1;0.0;1;0.0;1.0;177.25;101.28571428571429;27;354.5;0.5;4;1;0;0;25.321428571428573
1;1;47;2.0;0.0;10722;1;2;1;1.0;0.0;1;1;35;3;1.0;1;1.0;1;1.0;0.0;5361.0;223.375;38;5361.0;0.5;3;1;1;0;297.8333333333333
1;4;10;2.0;0.0;1287;5;5;4;2.0;1.0;2;2;45;3;1.0;1;1.0;1;0.0;1.0;257.4;117.0;45;643.5;0.8;7;0;0;0;27.97826086956522
1;1;18;1.0;3.0;1940;1;2;3;2.0;1.0;4;4;36;1;2.0;1;3.0;1;1.0;0.0;970.0;102.10526315789474;37;970.0;1.5;6;0;1;0;52.432432432432435
1;3;30;4.0;3.0;3656;5;5;4;2.0;0.0;4;2;49;2;1.0;2;1.0;1;0.0;0.0;914.0;117.93548387096774;51;1828.0;1.0;9;1;0;0;73.12
1;4;24;3.0;1.0;4679;1;4;3;2.0;0.0;3;3;35;3;1.0;2;1.0;1;1.0;0.0;935.8;187.16;37;2339.5;0.6;7;1;1;0;129.97222222222223
1;4;27;3.0;1.0;8613;4;3;2;2.0;0.0;2;3;27;3;1.0;2;2.0;1;0.0;0.0;1722.6;307.60714285714283;29;4306.5;0.4;5;1;0;0;307.60714285714283
1;1;18;2.0;2.0;2659;4;3;4;2.0;0.0;2;3;28;3;1.0;1;2.0;1;0.0;0.0;1329.5;139.94736842105263;29;1329.5;2.0;5;1;0;0;91.6896551724138
1;4;24;4.0;3.0;1516;4;3;4;1.0;0.0;1;1;43;3;1.0;2;1.0;1;0.0;0.0;303.2;60.64;45;758.0;0.8;4;1;0;0;34.45454545454545
1;1;18;2.0;0.0;4380;2;3;3;2.0;0.0;4;3;35;3;1.0;1;1.0;2;1.0;0.0;2190.0;230.52631578947367;36;1460.0;1.5;7;1;1;0;121.66666666666667
1;4;14;3.0;0.0;802;1;3;4;2.0;0.0;2;3;27;3;1.0;2;1.0;1;0.0;0.0;160.4;53.46666666666667;28;401.0;0.8;5;1;0;0;28.642857142857142
1;4;21;2.0;8.0;1572;4;5;4;1.0;0.0;4;1;36;1;1.0;1;1.0;1;0.0;0.0;314.4;71.45454545454545;37;786.0;0.8;9;1;0;0;42.486486486486484
1;2;48;1.0;8.0;3566;2;4;4;2.0;0.0;2;3;30;3;1.0;1;2.0;1;0.0;0.0;1188.6666666666667;72.77551020408163;34;1783.0;1.3333333333333333;6;1;0;0;115.03225806451613
1;4;24;2.0;3.0;1278;1;5;4;2.0;0.0;1;1;36;3;1.0;1;3.0;1;1.0;0.0;255.6;51.12;38;639.0;0.8;6;1;1;0;34.54054054054054
1;4;6;0.0;3.0;426;1;5;4;3.0;0.0;4;3;39;3;1.0;1;1.0;1;0.0;0.0;85.2;60.857142857142854;39;213.0;0.8;9;1;0;0;10.65
1;4;39;2.0;1.0;8588;2;5;4;2.0;0.0;2;3;45;3;1.0;1;3.0;1;1.0;0.0;1717.6;214.7;48;4294.0;0.8;7;1;1;0;186.69565217391303
1;1;30;2.0;1.0;3857;1;3;4;0.0;0.0;4;2;40;3;1.0;1;3.0;1;1.0;0.0;1928.5;124.41935483870968;42;1928.5;2.0;7;1;1;0;94.07317073170732
0;2;12;2.0;0.0;685;1;4;2;3.0;0.0;3;3;25;1;1.0;1;1.0;1;0.0;0.0;228.33333333333334;52.69230769230769;26;342.5;0.6666666666666666;7;1;0;0;26.346153846153847
1;1;24;2.0;3.0;1603;1;5;4;1.0;0.0;4;3;55;3;1.0;1;2.0;1;0.0;0.0;801.5;64.12;57;801.5;2.0;9;1;0;0;28.625
1;4;21;2.0;2.0;2241;1;5;4;2.0;0.0;2;1;50;3;1.0;2;2.0;1;0.0;0.0;448.2;101.86363636363636;51;1120.5;0.8;7;1;0;0;43.94117647058823
1;1;24;2.0;3.0;2384;1;5;4;2.0;0.0;4;1;64;1;0.0;1;1.0;1;0.0;0.0;1192.0;95.36;66;1192.0;2.0;9;1;0;0;36.676923076923075
1;4;4;2.0;2.0;601;1;2;1;1.0;0.0;3;1;23;3;0.0;1;1.0;2;0.0;0.0;120.2;120.2;23;200.33333333333334;0.2;5;1;0;0;25.041666666666668
1;4;39;2.0;1.0;2569;3;3;4;2.0;0.0;4;3;24;3;1.0;1;2.0;1;0.0;0.0;513.8;64.225;27;1284.5;0.8;7;1;0;0;102.76
1;4;15;4.0;3.0;1316;3;3;2;3.0;0.0;2;2;47;3;1.0;2;1.0;1;0.0;0.0;263.2;82.25;48;658.0;0.4;5;1;0;0;27.416666666666668
1;4;60;2.0;0.0;10366;1;5;2;2.0;0.0;4;2;42;3;1.0;1;3.0;1;1.0;0.0;2073.2;169.9344262295082;47;5183.0;0.4;9;1;1;0;241.06976744186048
1;4;18;2.0;8.0;1568;2;3;3;1.0;0.0;4;2;24;3;0.0;1;1.0;1;0.0;0.0;313.6;82.52631578947368;25;784.0;0.6;7;1;0;0;62.72
1;4;18;4.0;3.0;629;3;5;4;2.0;0.0;3;2;32;1;1.0;2;3.0;1;1.0;0.0;125.8;33.10526315789474;33;314.5;0.8;8;1;1;0;19.060606060606062
1;4;6;1.0;3.0;1750;3;5;2;2.0;0.0;4;2;45;1;1.0;1;1.0;2;0.0;0.0;350.0;250.0;45;583.3333333333334;0.4;9;1;0;0;38.04347826086956
1;4;24;2.0;1.0;3488;2;4;3;1.0;0.0;4;3;23;3;1.0;1;2.0;1;0.0;0.0;697.6;139.52;25;1744.0;0.6;8;1;0;0;145.33333333333334
1;4;18;4.0;3.0;1800;1;3;4;2.0;0.0;2;3;24;3;1.0;2;2.0;1;0.0;0.0;360.0;94.73684210526316;25;900.0;0.8;5;1;0;0;72.0
1;4;24;3.0;2.0;4151;2;3;2;2.0;0.0;3;2;35;3;1.0;2;2.0;1;0.0;0.0;830.2;166.04;37;2075.5;0.4;6;1;0;0;115.30555555555556
1;2;15;2.0;5.0;2631;2;3;3;1.0;0.0;2;1;25;3;1.0;1;1.0;1;0.0;0.0;877.0;164.4375;26;1315.5;1.0;5;1;0;0;101.1923076923077
1;4;21;2.0;1.0;5248;5;3;1;2.0;0.0;3;3;26;3;1.0;1;2.0;1;0.0;0.0;1049.6;238.54545454545453;27;2624.0;0.2;6;1;0;0;194.37037037037038
1;2;18;3.0;0.0;2899;5;5;4;2.0;0.0;4;3;43;3;1.0;1;2.0;2;0.0;0.0;966.3333333333334;152.57894736842104;44;966.3333333333334;1.3333333333333333;9;1;0;0;65.88636363636364
1;2;18;3.0;5.0;6204;1;3;2;2.0;0.0;4;1;44;3;1.0;1;1.0;2;1.0;0.0;2068.0;326.5263157894737;45;2068.0;0.6666666666666666;7;1;1;0;137.86666666666667
1;4;12;2.0;3.0;804;1;5;4;2.0;0.0;4;3;38;3;1.0;1;2.0;1;0.0;0.0;160.8;61.84615384615385;39;402.0;0.8;9;1;0;0;20.615384615384617
1;4;36;2.0;3.0;3595;1;5;4;2.0;0.0;2;3;28;3;1.0;1;2.0;1;0.0;0.0;719.0;97.16216216216216;31;1797.5;0.8;7;1;0;0;123.96551724137932
1;4;36;4.0;1.0;5711;4;5;4;2.0;0.0;2;3;38;3;1.0;2;3.0;1;1.0;0.0;1142.2;154.35135135135135;41;2855.5;0.8;7;1;1;0;146.43589743589743
1;3;15;2.0;8.0;2687;1;4;2;2.0;0.0;4;2;26;3;0.0;1;2.0;1;1.0;0.0;671.75;167.9375;27;1343.5;0.5;8;1;1;0;99.51851851851852
1;1;15;3.0;2.0;3643;1;5;1;1.0;0.0;4;2;27;3;1.0;2;1.0;1;0.0;0.0;1821.5;227.6875;28;1821.5;0.5;9;1;0;0;130.10714285714286
1;4;10;4.0;2.0;2146;1;2;1;1.0;0.0;3;1;23;3;0.0;2;2.0;1;0.0;0.0;429.2;195.0909090909091;23;1073.0;0.2;5;1;0;0;89.41666666666667
1;1;10;2.0;3.0;2315;1;5;3;2.0;0.0;4;1;52;3;1.0;1;1.0;1;0.0;0.0;1157.5;210.45454545454547;52;1157.5;1.5;9;1;0;0;43.679245283018865
1;4;5;2.0;8.0;3448;1;4;1;2.0;0.0;4;1;74;3;1.0;1;1.0;1;0.0;0.0;689.6;574.6666666666666;74;1724.0;0.2;8;1;0;0;45.973333333333336
1;4;15;2.0;2.0;2708;1;2;2;2.0;0.0;3;2;27;1;1.0;2;1.0;1;0.0;0.0;541.6;169.25;28;1354.0;0.4;5;1;0;0;96.71428571428571
1;4;11;4.0;0.0;1393;1;2;4;1.0;0.0;4;3;35;3;1.0;2;3.0;1;0.0;0.0;278.6;116.08333333333333;35;696.5;0.8;6;1;0;0;38.69444444444444
1;3;10;2.0;2.0;1275;1;2;4;1.0;0.0;2;2;23;3;1.0;1;2.0;1;0.0;0.0;318.75;115.9090909090909;23;637.5;1.0;4;1;0;0;53.125
1;4;9;2.0;2.0;1313;1;5;1;2.0;0.0;4;3;20;3;1.0;1;2.0;1;0.0;0.0;262.6;131.3;20;656.5;0.2;9;1;0;0;62.523809523809526
1;4;12;2.0;3.0;1493;1;2;4;1.0;0.0;3;3;34;3;1.0;1;2.0;2;0.0;0.0;298.6;114.84615384615384;35;497.6666666666667;0.8;5;1;0;0;42.65714285714286
1;4;22;2.0;3.0;2675;3;5;3;2.0;0.0;4;3;40;3;1.0;1;2.0;1;0.0;0.0;535.0;116.30434782608695;41;1337.5;0.6;9;1;0;0;65.2439024390244
1;2;9;2.0;3.0;2118;1;3;2;2.0;0.0;2;1;37;3;1.0;1;1.0;2;0.0;0.0;706.0;211.8;37;706.0;0.6666666666666666;5;1;0;0;55.73684210526316
1;4;36;2.0;0.0;909;3;5;4;2.0;0.0;4;2;36;3;1.0;1;2.0;1;0.0;0.0;181.8;24.56756756756757;39;454.5;0.8;9;1;0;0;24.56756756756757
1;4;12;4.0;2.0;1258;1;2;2;1.0;0.0;4;2;22;3;0.0;2;1.0;1;0.0;0.0;251.6;96.76923076923077;23;629.0;0.4;6;1;0;0;54.69565217391305
1;4;15;1.0;3.0;1569;2;5;4;2.0;0.0;4;3;34;1;1.0;1;1.0;2;0.0;0.0;313.8;98.0625;35;523.0;0.8;9;1;0;0;44.82857142857143
1;4;6;2.0;1.0;1236;3;3;2;2.0;0.0;4;2;50;3;0.0;1;2.0;1;0.0;0.0;247.2;176.57142857142858;50;618.0;0.4;7;1;0;0;24.235294117647058
1;4;36;3.0;2.0;7678;3;4;2;1.0;0.0;4;3;40;3;1.0;2;2.0;1;1.0;0.0;1535.6;207.51351351351352;43;3839.0;0.4;8;1;1;0;187.26829268292684
1;4;6;2.0;5.0;660;3;4;2;3.0;0.0;4;1;23;3;0.0;1;1.0;1;0.0;0.0;132.0;94.28571428571429;23;330.0;0.4;8;1;0;0;27.5
1;4;24;2.0;2.0;2835;3;5;3;2.0;0.0;4;2;53;3;1.0;1;2.0;1;0.0;0.0;567.0;113.4;55;1417.5;0.6;9;1;0;0;52.5
1;4;24;2.0;1.0;2670;1;5;4;2.0;0.0;4;3;35;3;1.0;1;3.0;1;1.0;0.0;534.0;106.8;37;1335.0;0.8;9;1;1;0;74.16666666666667
1;4;12;1.0;7.0;3447;3;3;4;1.0;0.0;3;1;35;3;1.0;1;1.0;2;0.0;0.0;689.4;265.15384615384613;36;1149.0;0.8;6;1;0;0;95.75
1;4;15;2.0;3.0;3568;1;5;4;1.0;0.0;2;3;54;1;0.0;1;3.0;1;1.0;0.0;713.6;223.0;55;1784.0;0.8;7;1;1;0;64.87272727272727
1;2;21;4.0;8.0;3652;1;4;2;2.0;0.0;3;2;27;3;1.0;2;2.0;1;0.0;0.0;1217.3333333333333;166.0;28;1826.0;0.6666666666666666;7;1;0;0;130.42857142857142
